id,name,X,Y,area,subcatchment,river,catchment,country,KGE,correlation,bias,variability,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f0.8
3282,Ofan Ullarfossbrúar,3087500,4942500,925,Skjalfandafljot,Svarta,Svarta I Brdardal,IS,,,,,1.0,1,77.7,94.9,137.5,165.7,192.7,227.7,253.9,280.0,314.5,0,0.0,0.0,0.0,,,
3283,Aldeyjarfoss,3077500,4942500,2450,Skjalfandafljot,Skjalfandafljot,Skjalfandafljot,IS,,,,,1.0,1,218.8,267.4,386.9,466.0,541.9,640.2,713.8,787.1,883.9,0,0.0,0.0,0.0,,,
3284,Kjáfoss,2877500,4952500,1750,Hvi­ta,Hvi­ta,Hvita,IS,,,,,1.0,1,114.2,129.1,165.7,190.0,213.2,243.3,265.9,288.4,318.1,0,0.0,0.0,0.0,,,
3286,Haukadalsheiði,2912500,4897500,625,Sanda,Sanda,Oelfusa,IS,,,,,3.0,4,65.7,77.1,105.0,123.5,141.2,164.2,181.4,198.5,221.1,0,0.0,0.0,3.0,,0.0,0.0
3287,Dynjandi,2882500,4882500,650,Bruara,Bruara,Oelfusa,IS,,,,,2.0,2,67.5,76.7,99.4,114.5,128.9,147.5,161.5,175.4,193.8,0,0.0,0.0,5.0,,0.0,0.0
3310,Lodi - v. X Maggio,4282500,2467500,6175,Adda,Adda,Po,IT,0.831,0.832,0.988,0.989,,4311,426.6,547.5,845.1,1042.2,1231.2,1475.8,1659.1,1841.8,2082.8,0,0.0,0.0,0.0,,,
3313,Montodine - via Bodesine,4297500,2472500,1100,Adda,Serio,Po,IT,,,,,,4211,151.0,202.3,328.8,412.5,492.8,596.8,674.7,752.3,854.7,0,0.0,0.0,0.0,,,
3321,Manerbio - v. Dante,4332500,2472500,900,Oglio,Mella,Po,IT,0.666,0.699,0.899,1.103,,2411,81.2,101.1,150.1,182.5,213.5,253.8,283.9,314.0,353.6,1,0.0,1.0,0.0,0.0,,0.0
3322,Darfo Boario Terme - Cav. Vittorio Venteto,4332500,2527500,1375,Oglio,Oglio,Po,IT,,,,,,2511,54.0,65.4,93.4,111.9,129.7,152.7,170.0,187.2,209.8,1,0.0,1.0,0.0,0.0,,0.0
3333,Vigevano - SS494,4232500,2472500,7225,Ticcino,Ticino,Po,IT,,,,,,6111,627.9,762.9,1095.0,1315.0,1525.9,1799.0,2003.6,2207.5,2476.4,0,0.0,0.0,0.0,,,
3337,Miorina IDRO,4217500,2502500,6675,Ticcino,Ticino,Po,IT,,,,,,6111,599.5,729.5,1049.5,1261.4,1464.6,1727.6,1924.7,2121.1,2380.2,0,0.0,0.0,0.0,,,
3343,Pavia - Ponte Ticino SS35,4252500,2452500,7675,Ticcino,Ticino,Po,IT,,,,,,6111,642.8,779.7,1116.6,1339.6,1553.6,1830.5,2038.0,2244.8,2517.6,0,0.0,0.0,0.0,,,
3344,"Leivonvesi, Simuna",5152500,4462500,12575,Kymijoki,Kymijoki,Kymijoki,FI,,,,,2.0,41,128.9,143.6,179.9,203.8,226.8,256.6,278.9,301.2,330.5,2,2.0,0.0,0.0,1.0,1.0,1.0
3345,"Päijänne, Kalkkinen",5152500,4332500,26225,Kymijoki,Kymijoki,Kymijoki,FI,,,,,1.0,31,443.7,489.4,601.9,676.4,747.8,840.3,909.6,978.6,1069.7,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
3346,"Pielisjoki, Kaltimo",5337500,4552500,20400,Vuoksi,Vuoksi,Neva,FI,,,,,1.0,31,336.6,372.7,461.6,520.4,576.9,650.0,704.7,759.3,831.2,0,0.0,0.0,0.0,,,
3347,Merikoski,5047500,4737500,24500,Oulujoki,Oulujoki,Oulujoki,FI,,,,,1.0,1,697.3,810.6,1089.5,1274.2,1451.3,1680.6,1852.4,2023.6,2249.4,0,0.0,0.0,0.0,,,
3348,"Oulujärvi, Jylhämä",5122500,4702500,21750,Oulujoki,Oulujoki,Oulujoki,FI,,,,,1.0,1,607.1,700.5,930.3,1082.4,1228.4,1417.3,1558.8,1699.9,1886.0,0,0.0,0.0,0.0,,,
3349,"Kallavesi, Konnus + Karvio",5232500,4497500,16425,Vuoksi,Neva,Neva,FI,,,,,3.0,22,297.2,334.0,424.4,484.3,541.7,616.0,671.7,727.2,800.5,0,0.0,0.0,0.0,,,
3350,Hartolankoski,5007500,4312500,21300,Kokemaen,Kokemaen,Kokem,FI,,,,,1.0,3,313.9,352.4,446.9,509.5,569.6,647.3,705.6,763.6,840.2,0,0.0,0.0,0.0,,,
3351,"Vuoksi, Tainionkoski",5322500,4367500,60600,Vuoksi,Vuoksi,Neva,FI,,,,,1.0,11,858.0,921.0,1076.2,1178.9,1277.4,1405.0,1500.5,1595.8,1721.4,0,0.0,0.0,0.0,,,
3352,Oulunkylä,5147500,4212500,1850,Vantaa,Vantaa,Vantaa,FI,,,,,1.0,1,99.9,115.7,154.3,180.0,204.5,236.3,260.2,283.9,315.2,0,0.0,0.0,0.0,,,
3353,Keppo,4957500,4532500,4000,Lapuanjoki,Lapuanjoki,Lapuanjoki,FI,,,,,1.0,1,148.3,174.7,239.7,282.6,323.9,377.3,417.3,457.1,509.7,0,0.0,0.0,0.0,,,
3354,Skatila,4922500,4492500,4725,Kyronjoki,Kyronjoki,Kyronjoki,FI,,,,,1.0,1,227.2,269.4,373.2,442.0,507.9,593.3,657.2,721.0,805.0,1,0.0,1.0,0.0,0.0,,0.0
3355,"Nilakka, Äyskoski",5162500,4532500,2350,Kymijoki,Koskilampi,Kymijoki,fi,0.721,0.788,0.83,1.061,2.0,41,23.5,26.9,35.5,41.2,46.6,53.6,58.9,64.1,71.0,1,1.0,0.0,2.0,1.0,0.3333333333333333,0.45054945054945056
4001,Permet,5202500,1962500,2900,Vjosa,Vjosa,Vjosa,AL,0.599,0.641,0.842,0.918,1.0,3,166.0,191.6,254.3,295.9,335.8,387.4,426.1,464.6,515.5,6,4.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666667
4003,Ura_Leklit,5177500,1962500,1325,Vjosa,Drinos,Vjosa,AL,,,,,2.0,2,70.8,80.8,105.5,121.9,137.6,158.0,173.2,188.4,208.4,3,3.0,0.0,1.0,1.0,0.75,0.831081081081081
4006,Ura_Vajgurore,5157500,2017500,2075,Seman,Seman,Seman,AL,0.508,0.559,1.045,1.213,1.0,1,303.3,416.8,696.0,880.8,1058.1,1287.6,1459.6,1631.0,1857.1,0,0.0,0.0,0.0,,,
4007,Paper,5162500,2052500,1900,Shkumbin,Shkumbin,Shkumbin,AL,0.728,0.748,0.909,0.956,1.0,1,160.0,191.6,269.3,320.7,370.0,433.9,481.8,529.4,592.3,1,0.0,1.0,2.0,0.0,0.0,0.0
4015,Shkoder,5107500,2157500,5275,Bojana,Bojana,Drin,AL,0.777,0.792,0.937,0.948,2.0,2,518.9,606.0,820.4,962.4,1098.6,1274.9,1407.0,1538.6,1712.2,4,2.0,2.0,2.0,0.5,0.5,0.5
4016,Bahcallek,5112500,2152500,14100,Drin,Drin,Drin,AL,0.645,0.683,0.961,0.844,1.0,3,547.6,651.1,905.8,1074.4,1236.1,1445.5,1602.3,1758.7,1964.9,1,1.0,0.0,4.0,1.0,0.2,0.2907801418439716
4017,Pizzighettone - ponte Trento e Trieste,4302500,2452500,7900,Adda,Adda,Po,it,,,,,,4111,591.9,746.3,1126.2,1377.7,1619.0,1931.3,2165.4,2398.5,2706.2,0,0.0,0.0,0.0,,,
4020,Soncino - v. Brescia,4312500,2477500,2300,Oglio,Oglio,Po,it,0.54,0.629,0.905,0.746,,2511,92.4,116.6,176.4,215.9,253.9,303.0,339.8,376.5,424.9,0,0.0,0.0,0.0,,,
4110,Tevere a Villa Spada,4527500,2102500,15675,"Tiber, below Nera",Tiber,Tiber,IT,,,,,1.0,311,758.2,897.0,1238.5,1464.6,1681.4,1962.2,2172.5,2382.1,2658.7,1,0.0,1.0,2.0,0.0,0.0,0.0
4111,Tevere a Stimigliano,4532500,2132500,14425,"Tiber, below Nera",Tiber,Tiber,IT,,,,,1.0,311,719.8,860.8,1207.9,1437.6,1658.0,1943.3,2157.1,2370.1,2651.1,2,0.0,2.0,2.0,0.0,0.0,0.0
4113,Tevere a Ripetta,4527500,2092500,17250,"Tiber, below Aniene",Tiber,Tiber,IT,0.647,0.779,1.236,1.141,1.0,111,890.2,1039.4,1406.6,1649.8,1883.0,2184.9,2411.1,2636.5,2933.9,1,0.0,1.0,2.0,0.0,0.0,0.0
4115,Liri a Isola Liri,4617500,2072500,550,"Liri, headwaters",Liri,Liri,IT,,,,,1.0,3,33.9,53.4,101.4,133.2,163.6,203.1,232.6,262.1,300.9,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
4119,Tevere a Ponte del Grillo,4537500,2112500,15275,"Tiber, below Nera",Tiber,Tiber,IT,,,,,1.0,311,743.0,882.4,1225.5,1452.6,1670.4,1952.4,2163.7,2374.3,2652.1,1,0.0,1.0,2.0,0.0,0.0,0.0
4125,Fiora a Vulci,4457500,2147500,700,Fiora,Fiora,Fiora,IT,,,,,1.0,1,27.3,45.5,90.3,119.9,148.4,185.1,212.7,240.2,276.4,3,0.0,3.0,0.0,0.0,,0.0
4126,Aniene a Ponte Mammolo,4532500,2092500,1450,Aniene,Aniene,Tiber,IT,,,,,2.0,211,121.1,189.5,357.7,469.0,575.9,714.1,817.8,921.0,1057.2,0,0.0,0.0,0.0,,,
4128,Aniene a Lunghezza,4542500,2097500,1125,Aniene,Aniene,Tiber,IT,,,,,2.0,211,77.1,127.2,250.6,332.3,410.6,512.0,588.0,663.8,763.7,0,0.0,0.0,0.0,,,
4131,Tevere a Ponte Felice,4522500,2142500,13825,"Tiber, below Nera",Tiber,Tiber,IT,0.558,0.751,1.349,1.109,1.0,311,701.5,837.8,1173.1,1395.1,1608.0,1883.6,2090.2,2296.0,2567.5,2,0.0,2.0,1.0,0.0,0.0,0.0
4140,Liri a Pontecorvo,4627500,2047500,2875,"Liri, below Sacco",Liri,Liri,IT,0.631,0.637,0.964,1.055,1.0,1,213.9,331.2,619.7,810.8,994.0,1231.2,1409.0,1586.1,1819.7,1,0.0,1.0,1.0,0.0,0.0,0.0
4141,Mignone SP45,4467500,2122500,525,Mignone,Mignone,Mignone,IT,,,,,1.0,1,28.9,41.4,72.3,92.8,112.4,137.8,156.9,175.9,200.9,1,0.0,1.0,0.0,0.0,,0.0
4142,Tevere a Foro Italico,4527500,2097500,17200,"Tiber, below Aniene",Tiber,Tiber,IT,,,,,1.0,111,888.8,1037.5,1403.4,1645.7,1878.1,2178.8,2404.2,2628.8,2925.1,1,0.0,1.0,2.0,0.0,0.0,0.0
4153,Aniene a Ponte Lucano,4552500,2097500,900,Aniene,Aniene,Tiber,IT,,,,,2.0,211,57.5,94.7,186.2,246.8,305.0,380.3,436.7,492.8,567.0,0,0.0,0.0,0.0,,,
4157,Moscarello a Borgo S.Maria,4557500,2042500,700,High Water Channel / Moscarello,Moscarello,Moscarello,IT,,,,,1.0,1,57.2,86.2,157.7,205.0,250.4,309.2,353.2,397.1,455.0,1,0.0,1.0,1.0,0.0,0.0,0.0
4160,Liri a Ceprano,4617500,2057500,850,"Liri, headwaters",Liri,Liri,IT,,,,,1.0,3,57.3,91.1,174.2,229.3,282.1,350.5,401.7,452.7,520.1,1,0.0,1.0,0.0,0.0,,0.0
4172,Rio Galeria,4517500,2082500,17700,"Tiber, below Aniene",Galeria,Tiber,IT,,,,,1.0,111,907.7,1065.3,1453.1,1709.8,1956.1,2274.9,2513.7,2751.7,3065.7,1,0.0,1.0,2.0,0.0,0.0,0.0
4182,Tevere a Porta Portese,4527500,2087500,17300,"Tiber, below Aniene",TIber,Tiber,IT,,,,,1.0,111,892.2,1042.1,1410.8,1654.9,1889.0,2192.1,2419.3,2645.6,2944.1,1,0.0,1.0,2.0,0.0,0.0,0.0
4186,Petanjci,4782500,2632500,10475,Drava,Mur,Danube,SI,,,,,,142131,532.8,629.0,865.8,1022.7,1173.1,1367.8,1513.7,1659.0,1850.8,0,0.0,0.0,0.0,,,
4189,Čentiba,4817500,2627500,900,Drava,Ledava,Danube,SI,,,,,,142121,21.3,26.2,38.5,46.6,54.4,64.5,72.1,79.6,89.6,0,0.0,0.0,0.0,,,
4192,Otiški Vrh I,4707500,2617500,625,Drava,Meza,Danube,SI,0.603,0.666,0.998,0.784,,143161,36.7,45.8,68.1,82.9,97.1,115.4,129.2,142.9,161.0,0,0.0,0.0,0.0,,,
4211,Litija,4692500,2562500,4800,Sava,Sava,Danube,SI,,,,,,109311,862.2,993.9,1317.9,1532.4,1738.1,2004.4,2204.0,2402.9,2665.2,0,0.0,0.0,0.0,,,
4212,Čatež I,4757500,2547500,9800,Sava,Sava,Danube,SI,,,,,,109151,1328.0,1515.8,1977.9,2283.9,2577.4,2957.3,3242.0,3525.6,3899.9,0,0.0,0.0,0.0,,,
4213,Ovsiše II,4647500,2587500,975,Sava,Lipnica,Danube,SI,,,,,,109541,379.6,437.2,579.0,672.8,762.9,879.4,966.8,1053.8,1168.6,0,0.0,0.0,0.0,,,
4216,Suha I,4657500,2567500,600,Sava,Sora,Danube,SI,0.82,0.875,1.128,1.023,,109521,186.1,218.5,298.4,351.3,402.1,467.7,517.0,566.0,630.7,1,0.0,1.0,0.0,0.0,,0.0
4232,Rakovec,4762500,2552500,625,Sava,Sutla,Danube,SI,0.813,0.829,0.96,1.064,,109141,65.9,82.6,123.8,151.1,177.3,211.1,236.5,261.8,295.2,0,0.0,0.0,0.0,,,
4235,Petrina,4697500,2497500,525,Sava,Kupa,Danube,SI,0.733,0.829,0.835,0.879,,108531,178.0,201.6,259.8,298.2,335.2,383.0,418.8,454.4,501.5,2,0.0,2.0,0.0,0.0,,0.0
4236,Sodevci,4712500,2497500,1275,Sava,Kupa,Danube,SI,0.845,0.856,0.947,1.019,,108531,495.6,560.8,721.4,827.7,929.7,1061.7,1160.6,1259.1,1389.1,0,0.0,0.0,0.0,,,
4245,Logatec,4647500,2542500,750,Sava,Logascica,Danube,SI,,,,,,109421,103.4,119.2,157.9,183.6,208.2,240.1,264.0,287.8,319.1,0,0.0,0.0,0.0,,,
4247,Letuš I,4702500,2592500,500,Sava,Savinja,Danube,SI,,,,,,109211,144.8,168.1,225.7,263.8,300.4,347.7,383.1,418.5,465.1,0,0.0,0.0,0.0,,,
4248,Celje II - brv,4727500,2582500,1550,Sava,Savinja,Danube,SI,0.812,0.843,1.069,1.075,,109211,315.4,380.7,541.2,647.5,749.4,881.4,980.3,1078.8,1208.8,0,0.0,0.0,0.0,,,
4257,Soteska,4712500,2532500,1075,Sava,Krka,Danube,SI,0.826,0.882,1.127,1.02,,109161,165.0,188.9,247.6,286.5,323.8,372.1,408.2,444.3,491.8,1,0.0,1.0,0.0,0.0,,0.0
4258,Gorenja Gomila,4732500,2542500,1425,Sava,Krka,Danube,SI,0.823,0.887,0.867,0.974,,109161,199.4,228.5,300.2,347.6,393.1,452.0,496.2,540.2,598.2,0,0.0,0.0,0.0,,,
4272,Zalošče,4612500,2537500,525,Vipava,Vipava,Soca,SI,,,,,2.0,2,83.1,94.7,123.2,142.2,160.3,183.8,201.4,218.9,242.1,0,0.0,0.0,0.0,,,
4288,Manuel,3412500,1832500,2025,Albaida,Albaida,Jucar,ES,,,,,2.0,41,79.3,144.9,306.1,412.8,515.2,647.7,747.0,846.0,976.5,1,0.0,1.0,1.0,0.0,0.0,0.0
4291,Cofrentes,3362500,1867500,4725,Cabriel,Cabriel,Jucar,ES,,,,,2.0,61,8.2,10.8,17.0,21.1,25.1,30.2,34.1,37.9,42.9,1,0.0,1.0,0.0,0.0,,0.0
4292,Contreras,3332500,1902500,3400,Cabriel,Cabriel,Jucar,ES,,,,,2.0,61,6.8,8.2,11.8,14.2,16.5,19.4,21.6,23.8,26.7,7,6.0,1.0,0.0,0.8571428571428571,1.0,0.9389312977099236
4293,E.A 139 Villora,3322500,1927500,1300,Cabriel,Cabriel,Jucar,ES,,,,,2.0,63,31.4,58.0,123.7,167.2,208.9,262.9,303.3,343.6,396.8,1,0.0,1.0,0.0,0.0,,0.0
4307,Alcala Jucar,3332500,1862500,10650,Jucar,Jucar,Jucar,ES,,,,,1.0,71,36.2,109.6,290.0,409.4,524.0,672.3,783.5,894.2,1040.3,0,0.0,0.0,0.0,,,
4308,Antella,3397500,1842500,17350,Jucar,Jucar,Jucar,ES,,,,,1.0,51,18.4,29.2,55.6,73.1,89.9,111.6,127.9,144.2,165.6,0,0.0,0.0,0.0,,,
4310,Cullera,3427500,1847500,21725,Jucar,Jucar,Jucar,ES,,,,,1.0,11,225.9,341.1,624.6,812.3,992.4,1225.4,1400.1,1574.1,1803.7,1,0.0,1.0,0.0,0.0,,0.0
4311,El Picazo,3277500,1902500,3300,Jucar,Tagus-Segura Water Transfer,Jucar,ES,,,,,2.0,92,22.8,89.7,254.3,363.2,467.8,603.1,704.4,805.5,938.7,0,0.0,0.0,0.0,,,
4312,Escalona,3397500,1847500,17325,Jucar,Jucar,Jucar,ES,,,,,1.0,51,18.1,28.9,55.4,72.9,89.7,111.4,127.7,144.0,165.4,0,0.0,0.0,0.0,,,
4314,Huerto Mulet,3417500,1852500,21650,Magro,Magro,Jucar,ES,,,,,2.0,21,221.9,337.4,621.6,809.8,990.3,1224.0,1399.1,1573.5,1803.7,1,0.0,1.0,0.0,0.0,,0.0
4325,Colmenar,3447500,1937500,2575,Mijares,Mijares,Mijares,ES,,,,,1.0,3,9.8,23.2,56.2,78.0,99.0,126.1,146.4,166.6,193.3,1,0.0,1.0,1.0,0.0,0.0,0.0
4327,Los Toranes,3402500,1957500,1050,Mijares,Mijares,Mijares,ES,,,,,1.0,3,18.9,37.0,81.6,111.1,139.4,176.1,203.6,230.9,267.0,1,0.0,1.0,0.0,0.0,,0.0
4329,Santa Quiteria (E.A. 5),3457500,1932500,4075,Mijares,Mijares,Mijares,ES,,,,,1.0,1,108.5,188.2,384.3,514.1,638.7,799.9,920.7,1041.1,1199.9,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
4334,Regajo,3422500,1927500,525,Palancia,Palancia,Palancia,ES,,,,,1.0,1,27.3,46.7,94.3,125.9,156.1,195.3,224.7,253.9,292.5,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
4336,Font En Carros,3432500,1817500,525,Serpis,Serpis,Serpis,ES,,,,,1.0,1,24.2,59.9,147.8,205.9,261.7,333.9,388.0,441.9,513.1,1,0.0,1.0,0.0,0.0,,0.0
4338,Benaguasil,3397500,1897500,5425,Turia,Turia,Turia,ES,,,,,1.0,1,12.8,25.1,55.4,75.4,94.6,119.5,138.1,156.6,181.1,1,0.0,1.0,0.0,0.0,,0.0
4344,La Presa,3417500,1887500,6275,Turia,Turia,Turia,ES,,,,,1.0,1,32.0,62.5,137.6,187.4,235.1,296.8,343.1,389.2,450.1,2,0.0,2.0,0.0,0.0,,0.0
4346,Repartiment,3422500,1877500,6350,Turia,Turia,Turia,ES,,,,,1.0,1,54.6,90.4,178.6,237.0,293.0,365.4,419.7,473.8,545.2,2,0.0,2.0,0.0,0.0,,0.0
4350,Vilamarxant,3407500,1897500,6100,Turia,Turia,Turia,ES,,,,,1.0,1,20.0,44.8,105.7,146.0,184.7,234.8,272.3,309.7,359.0,2,0.0,2.0,0.0,0.0,,0.0
4351,Villalba Alta,3392500,2012500,525,Turia,Alfambra,Turia,ES,0.552,0.595,1.018,1.192,2.0,2,4.8,9.9,22.4,30.6,38.6,48.8,56.5,64.2,74.3,0,0.0,0.0,0.0,,,
4353,Elda,3377500,1777500,1225,Vinalopo,Vinalopo,Vinalopo,ES,,,,,1.0,1,20.6,50.1,122.6,170.6,216.7,276.3,321.0,365.5,424.2,0,0.0,0.0,0.0,,,
4358,Diekirch,4047500,2977500,2125,Moselle,Sauer,Rhine,LU,,,,,,4431,172.3,209.9,302.4,363.7,422.5,498.6,555.6,612.4,687.3,1,1.0,0.0,0.0,1.0,1.0,1.0
4359,Ettelbrück,4042500,2972500,1075,Moselle,Alzette,Rhine,LU,0.691,0.82,0.959,1.248,,4441,103.1,125.6,181.1,217.9,253.2,298.8,333.0,367.1,412.1,1,1.0,0.0,0.0,1.0,1.0,1.0
4367,Mersch,4042500,2967500,750,Moselle,Alzette,Rhine,LU,,,,,,4441,74.3,91.2,132.5,159.9,186.1,220.1,245.6,271.0,304.5,1,1.0,0.0,0.0,1.0,1.0,1.0
4385,Michelau,4042500,2982500,925,Moselle,Sauer,Rhine,LU,0.739,0.806,0.969,0.827,,4451,72.9,90.1,132.3,160.2,187.0,221.6,247.6,273.5,307.7,2,0.0,2.0,0.0,0.0,,0.0
4388,Rosport,4067500,2967500,4200,Moselle,Sauer,Rhine,LU,0.822,0.892,0.911,1.11,,4411,343.5,411.8,580.0,691.4,798.2,936.4,1040.0,1143.3,1279.4,1,1.0,0.0,0.0,1.0,1.0,1.0
4391,Vianden,4047500,2987500,675,Moselle,Our,Rhine,LU,,,,,,4421,70.5,85.2,121.3,145.2,168.2,197.9,220.1,242.3,271.6,1,1.0,0.0,0.0,1.0,1.0,1.0
4409,Tevere a Ponte del Grillo (discharge),4512500,2077500,17775,"Tiber, below Aniene",Tiber,Tiber,it,,,,,1.0,111,907.9,1065.3,1452.6,1709.1,1955.2,2273.6,2512.2,2750.0,3063.7,1,0.0,1.0,2.0,0.0,0.0,0.0
4415,Bad Hersfeld 1,4302500,3082500,2200,Fulda,Fulda,Weser,DE,0.82,0.825,0.989,0.961,2.0,631,94.7,112.5,156.3,185.3,213.1,249.1,276.1,303.0,338.4,0,0.0,0.0,0.0,,,
4416,Helmarshausen,4282500,3167500,1850,Diemel,Diemel,Weser,DE,0.744,0.823,1.153,1.104,2.0,411,49.3,60.4,87.6,105.7,123.0,145.4,162.2,179.0,201.1,0,0.0,0.0,0.0,,,
4421,Šaštín-Stráže,4847500,2862500,675,Morava,Myjava,Danube,SK,,,,,,183211,12.8,17.0,27.3,34.1,40.7,49.2,55.5,61.8,70.2,0,0.0,0.0,0.0,,,
4422,Záhorská Ves,4827500,2827500,25900,Morava,Morava,Danube,SK,,,,,,181111,380.5,491.1,763.4,943.8,1116.7,1340.6,1508.3,1675.5,1896.0,0,0.0,0.0,0.0,,,
4430,Chalmová,4947500,2877500,600,Vah,Nitra,Danube,SK,,,,,,162301,26.0,31.7,45.8,55.0,63.9,75.5,84.1,92.7,104.1,0,0.0,0.0,0.0,,,
4433,Nadlice,4927500,2867500,600,Vah,Bebrava,Danube,SK,,,,,,162201,19.3,23.6,34.2,41.3,48.0,56.7,63.3,69.8,78.4,1,0.0,1.0,0.0,0.0,,0.0
4436,Štúrovo,4972500,2782500,177775,Danube,Danube,Danube,SK,,,,,,157111,5703.2,6575.3,8721.6,10142.6,11505.7,13270.0,14592.2,15909.5,17647.4,1,0.0,1.0,0.0,0.0,,0.0
4437,Brezno,5027500,2902500,575,Hron,Hron,Danube,SK,,,,,,156111,28.3,37.3,59.4,74.0,88.1,106.2,119.9,133.4,151.3,1,0.0,1.0,0.0,0.0,,0.0
4439,Kamenín,4967500,2792500,5125,Hron,Hron,Danube,SK,,,,,,156111,222.5,257.4,343.3,400.2,454.8,525.4,578.3,631.1,700.7,1,1.0,0.0,0.0,1.0,1.0,1.0
4441,Salka,4972500,2792500,5075,Ipel,Ipel,Danube,SK,,,,,,154111,88.1,114.1,178.3,220.7,261.5,314.2,353.7,393.1,445.0,0,0.0,0.0,0.0,,,
4443,Bretka,5082500,2872500,1275,Tisa,Muran,Danube,SK,,,,,,126251,58.0,76.6,122.2,152.4,181.4,218.9,247.0,275.0,311.9,2,0.0,2.0,0.0,0.0,,0.0
4446,Rimavská Sobota-Sobôtka,5057500,2857500,575,Tisa,Rimava,Danube,SK,,,,,,126241,24.5,31.2,47.6,58.5,68.9,82.4,92.5,102.6,115.9,2,0.0,2.0,0.0,0.0,,0.0
4447,Jaklovce,5122500,2922500,725,Tisa,Hnilec,Danube,SK,,,,,,126341,31.1,36.2,49.0,57.5,65.6,76.0,83.9,91.7,102.1,0,0.0,0.0,0.0,,,
4449,Stropkov,5167500,2967500,625,Tisa,Ondava,Danube,SK,,,,,,128331,24.2,28.5,39.2,46.2,52.9,61.6,68.2,74.7,83.3,1,1.0,0.0,2.0,1.0,0.3333333333333333,0.45054945054945056
4450,Żywiec,4982500,2997500,1000,"Vistula, headwaers",Sola,Vistula,PL,,,,,2.0,7611,89.2,120.3,196.9,247.6,296.2,359.1,406.3,453.3,515.3,0,0.0,0.0,0.0,,,
4451,Stróża,5032500,3012500,650,"Vistula, headwaers",Raba,Vistula,PL,,,,,2.0,7211,128.7,154.0,216.3,257.5,297.0,348.2,386.5,424.7,475.1,0,0.0,0.0,0.0,,,
4452,Nowy Targ-Kowaniec,5047500,2977500,525,Dunajec,Dunajec,Vistula,PL,,,,,2.0,6311,91.3,116.1,176.9,217.2,255.8,305.8,343.3,380.6,429.8,0,0.0,0.0,0.0,,,
4453,Zatwarnica,5232500,2982500,575,San,San,Vistula,PL,,,,,2.0,4311,69.3,82.7,115.8,137.7,158.7,185.9,206.3,226.6,253.4,1,0.0,1.0,0.0,0.0,,0.0
4455,Wólka Mlądzka,5092500,3287500,925,"Vistula, below Pilica",Swider,Vistula,PL,,,,,2.0,3211,23.4,30.1,46.6,57.5,68.0,81.6,91.7,101.9,115.2,0,0.0,0.0,0.0,,,
4456,Brańsk,5182500,3367500,1200,Narew,Nurzec,Vistula,PL,,,,,4.0,2414,40.9,51.1,76.2,92.8,108.7,129.3,144.7,160.1,180.4,0,0.0,0.0,0.0,,,
4457,Trzciniec,5002500,3362500,1975,Narew,Wkra,Vistula,PL,,,,,3.0,2121,36.8,46.5,70.2,86.0,101.1,120.6,135.3,149.9,169.1,0,0.0,0.0,0.0,,,
4458,Smolajny,5002500,3487500,2350,Lyna,Lyna,Pregolya,PL,,,,,2.0,23,53.6,68.6,105.6,130.1,153.6,184.0,206.8,229.5,259.4,0,0.0,0.0,0.0,,,
4459,Piwonice,4882500,3207500,2775,Warta,Prosna,Oder,PL,,,,,3.0,2631,28.8,41.0,71.0,90.9,110.0,134.6,153.1,171.6,195.9,0,0.0,0.0,1.0,,0.0,0.0
4460,Wyrzysk,4807500,3362500,600,Warta,Lobzonka,Oder,PL,,,,,4.0,2261,5.1,6.7,10.8,13.4,16.0,19.3,21.8,24.2,27.5,0,0.0,0.0,0.0,,,
4463,Castelló d'Empúries,3747500,2152500,850,Muga,Muga,Muga,ES,,,,,1.0,1,85.1,133.2,251.6,330.0,405.2,502.5,575.5,648.2,744.0,0,0.0,0.0,0.0,,,
4464,Esponellà,3722500,2147500,750,Fluvia,Fluvia,Fluvia,ES,,,,,1.0,1,32.0,59.3,126.4,170.9,213.5,268.7,310.0,351.2,405.6,1,0.0,1.0,0.0,0.0,,0.0
4466,Ripoll Santa Maria,3677500,2152500,800,Ter,Ter,Ter,ES,,,,,1.0,1,32.1,50.8,96.9,127.5,156.8,194.7,223.1,251.5,288.8,0,0.0,0.0,0.0,,,
4468,Cellera de Ter,3707500,2127500,2125,Ter,Ter,Ter,ES,,,,,1.0,1,50.4,83.5,164.9,218.8,270.5,337.4,387.6,437.5,503.5,0,0.0,0.0,0.0,,,
4469,Girona Pont de la Barca - Ter,3722500,2127500,2350,Ter,Ter,Ter,ES,,,,,1.0,1,58.1,94.5,184.0,243.3,300.2,373.8,429.0,484.0,556.5,0,0.0,0.0,0.0,,,
4471,Torroella de Montgrí,3747500,2132500,3100,Ter,Ter,Ter,ES,,,,,1.0,1,103.3,164.6,315.4,415.3,511.1,635.1,728.0,820.6,942.8,0,0.0,0.0,0.0,,,
